Bug#	Dev#	Effort	Prof 1	Prof 2	Prof 3	Prof 4	Prof 5	Prof 6	Prof 7	Prof 8	Prof 9	Prof 10	Prof 11	Prof 12
73740	19	171	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73762	12	46	0.9457	0.0000	0.0486	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0057
73794	4	1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73822	4	70	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73864	3	11	0.7278	0.0443	0.0759	0.0127	0.0380	0.1013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73884	10	18	0.8824	0.0000	0.1176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73891	12	47	0.7059	0.0000	0.2941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73896	18	1	0.9274	0.0000	0.0726	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73961	18	32	0.9741	0.0000	0.0259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73983	4	1	0.0000	0.4348	0.1739	0.0435	0.3478	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
73987	4	171	0.1925	0.1425	0.1725	0.0500	0.1275	0.3025	0.0000	0.0000	0.0025	0.0000	0.0000	0.0100
73992	3	191	0.5355	0.0774	0.1677	0.0129	0.0774	0.1290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74085	15	102	0.0000	0.2000	0.0000	0.0000	0.8000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74233	1	1	0.2813	0.2188	0.2813	0.1563	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74244	19	10	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74262	3	13	0.7105	0.0000	0.1316	0.0000	0.0000	0.0000	0.1579	0.0000	0.0000	0.0000	0.0000	0.0000
74320	19	1	0.9429	0.0000	0.0571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74355	18	1	0.9730	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0270
74420	14	30	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74504	8	25	0.3825	0.3018	0.0737	0.1018	0.1368	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
74513	8	5	0.4857	0.3857	0.0214	0.0429	0.0643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74514	19	1	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74519	18	6	0.9844	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0156
74592	14	3	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74601	3	23	0.2321	0.2679	0.0179	0.4286	0.0536	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
74934	5	2	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
109777	4	1	0.0000	0.1000	0.3000	0.0000	0.2000	0.4000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
